"",id,tweet_url,created_at,parsed_created_at,user_screen_name,text,original_text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,hour,date,mentioned_accounts,nb_words,nb_chars,nb_mentions,nb_hashtags,nb_urls,emojis,emojis_names,nb_emojis,part,vaccine name,product name,company name,side effects,risks,benefits,vaccine benefits,organization,vaccine type,regulatory status,clinical trial phase,vaccination campaign,adverse reaction,immunization rate,public health policy,vaccine efficacy,vaccine safety,population segment,marketing strategy,public opinion,government funding,regulatory decision,economic impact,sickness name
1352,1315919856965955584,https://twitter.com/Mlle_Eyoum/status/1315919856965955584,Tue Oct 13 07:38:37 +0000 2020,2020-10-13 07:38:37,Mlle_Eyoum,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",417715743,Mon Nov 21 08:56:04 +0000 2011,FALSE,Mississippi State Alumna 🔱 #EndAnglophoneCrisis,14914,1497,371,74,"",Marie Alexandre,221230,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1353,1315920274437660672,https://twitter.com/2mgyybri/status/1315920274437660672,Tue Oct 13 07:40:16 +0000 2020,2020-10-13 07:40:16,2mgyybri,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1203321217022910464,Sat Dec 07 14:32:19 +0000 2019,FALSE,"",10415,154,270,0,"",bri',5687,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1354,1315920518474801152,https://twitter.com/NEONEO36174646/status/1315920518474801152,Tue Oct 13 07:41:14 +0000 2020,2020-10-13 07:41:14,NEONEO36174646,"@JeanYvesCAPO PFIZER ""Covid-19: «Nous pouvons produire 100 millions de vaccins pour la fin de l’année»"" ?!","@JeanYvesCAPO PFIZER ""Covid-19: «Nous pouvons produire 100 millions de vaccins pour la fin de l’année»"" ?!🤔 https://t.co/IBRbCwPdwN",reply,"","","",https://www.lefigaro.fr/sciences/covid-19-nous-pouvons-produire-100-millions-de-vaccins-pour-la-fin-de-l-annee-20201012,1,JeanYvesCAPO,1315916887704981506,427607370,fr,"",FALSE,0,"","","","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1275728357553057794,Wed Jun 24 09:52:09 +0000 2020,FALSE,"""Honneur & Fidélité"" avant tout ! ""L'Homme est un loup pour l'homme""  Tout ce que je dis n'engage que moi ! Je n'ai pas besoin d'avoir raison !",3523,431,41,1,Dans quel Monde Vit-on ?,NEO NEO,2926,"","",FALSE,7,2020-10-13,JeanYvesCAPO,21,131,1,0,1,🤔,thinking face,1,1,"","",PFIZER,"","","","","","","","","","","","","","","","","","","","",""
1355,1315920984789209088,https://twitter.com/RiceRcaR07/status/1315920984789209088,Tue Oct 13 07:43:06 +0000 2020,2020-10-13 07:43:06,RiceRcaR07,"En outre, en juillet un participant qui avait reçu le vaccin a développé les mêmes symptômes neurologiques mais Astrazeneca avait conclu à « un cas non diagnostiqué de sclérose en plaques qui n’était pas lié au vaccin. »","En outre, en juillet un participant qui avait reçu le vaccin a développé les mêmes symptômes neurologiques mais Astrazeneca avait conclu à « un cas non diagnostiqué de sclérose en plaques qui n’était pas lié au vaccin. » https://t.co/ql9uJoAa3m",retweet,"","","","",30,"","","",fr,"","",28,1308023693075984387,DocteurGonzo4,1161114194755952640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",15720120,Mon Aug 04 09:16:09 +0000 2008,FALSE,"Métro-poli-tain. penche du côté des petits, faibles, biscornus, moches, basanés, persécutés,.. conchie les inquisiteurs (religieux, athées et scientifiques)",96553,1026,900,87,noosphère,RiceRcaR07 ساروفيم - matricule 960🔻,200607,"","",FALSE,7,2020-10-13,"",41,244,0,0,1,"","",0,1,"","","","","","","",Astrazeneca,"","","","","","","","","","","","","","","",sclérose en plaques
1356,1315921010424721413,https://twitter.com/jp210951/status/1315921010424721413,Tue Oct 13 07:43:12 +0000 2020,2020-10-13 07:43:12,jp210951,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2333758624,Sun Feb 09 13:41:20 +0000 2014,FALSE,"",96054,2779,3145,299,"Sablé-sur-Sarthe, France",jp210951,120550,"","",FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1357,1315921303451435009,https://twitter.com/zigougounette/status/1315921303451435009,Tue Oct 13 07:44:22 +0000 2020,2020-10-13 07:44:22,zigougounette,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",944634210916163584,Sat Dec 23 18:22:01 +0000 2017,FALSE,"Supporter du PSG depuis plus de 20 ans/ Voyageur du monde / Paris dans le cœur , dans la tête , dans le sang !! Allez Paris !",50156,196,949,0,"",ZigPaname,30876,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1358,1315921559681368064,https://twitter.com/SidySissokho/status/1315921559681368064,Tue Oct 13 07:45:23 +0000 2020,2020-10-13 07:45:23,SidySissokho,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",631480696,Mon Jul 09 22:37:32 +0000 2012,FALSE,"Historien, Enseignant vacataire à l'Université Cheikh Anta Diop, Evaluateur, membre de SenEval, #AET#PMS78#",31363,2229,4354,2,"Thiès, Sénégal",Dr Sidy Sissoko,19377,"","",FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1359,1315921794700894210,https://twitter.com/HomerS73464858/status/1315921794700894210,Tue Oct 13 07:46:19 +0000 2020,2020-10-13 07:46:19,HomerS73464858,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241152339546963971,Fri Mar 20 23:59:29 +0000 2020,FALSE,"Ma foi 2.138.  Un peuple prêt à sacrifier un peu de liberté pour un peu de sécurité ne mérite ni l'une ni l'autre, et finit par perdre les deux. (in)formez vous",2873,138,833,0,ça me démange mais non...,Ben GJ Franklin,8539,"","",FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1360,1315921937646878720,https://twitter.com/bleuauxerre/status/1315921937646878720,Tue Oct 13 07:46:53 +0000 2020,2020-10-13 07:46:53,bleuauxerre,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",186387331,Fri Sep 03 09:44:15 +0000 2010,FALSE,Compte officiel de France Bleu Auxerre @radiofrance @francebleu #yonne #auxerre #chablis #vezelay #joigny #teamaja #aja →https://t.co/6XAYffnrOg,169,4245,120,163,Yonne,France Bleu Auxerre,11656,"",http://francebleu.fr/auxerre,TRUE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1361,1315921953774018560,https://twitter.com/bleubourgogne/status/1315921953774018560,Tue Oct 13 07:46:57 +0000 2020,2020-10-13 07:46:57,bleubourgogne,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",185140017,Tue Aug 31 09:47:48 +0000 2010,FALSE,Compte officiel de France Bleu Bourgogne @radiofrance @francebleu #cotedor #dijon #beaune #bourgogne #dfco →https://t.co/yhYfDFCKqd,327,6526,543,232,Côte-d'Or,France Bleu Bourgogne,23098,"",http://francebleu.fr/bourgogne,TRUE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1362,1315921968131198986,https://twitter.com/bleusavoie/status/1315921968131198986,Tue Oct 13 07:47:00 +0000 2020,2020-10-13 07:47:00,bleusavoie,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",185137769,Tue Aug 31 09:36:48 +0000 2010,FALSE,Compte officiel de France Bleu Pays de Savoie @radiofrance @francebleu #chambéry #annecy #savoie #hautesavoie,483,8672,428,281,"Savoie, Haute-Savoie",France Bleu Pays de Savoie,22781,"",http://www.francebleu.fr/pays-de-savoie,TRUE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1363,1315921984405098497,https://twitter.com/bleustetienne/status/1315921984405098497,Tue Oct 13 07:47:04 +0000 2020,2020-10-13 07:47:04,bleustetienne,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1510122966,Wed Jun 12 10:38:11 +0000 2013,FALSE,Compte officiel de France Bleu Saint-Étienne Loire @radiofrance @francebleu #saintetienne #loire #hauteloire #asse,2160,11659,949,314,"Loire, Haute-Loire",France Bleu Saint-Étienne Loire,51937,"",http://www.francebleu.fr/saint-etienne-loire,TRUE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1364,1315921998527201286,https://twitter.com/francebleuDA/status/1315921998527201286,Tue Oct 13 07:47:07 +0000 2020,2020-10-13 07:47:07,francebleuDA,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",266128762,Mon Mar 14 18:20:58 +0000 2011,FALSE,Compte officiel de France Bleu Drôme Ardèche @radiofrance @francebleu #valence #aubenas #privas #montélimar #vercors #VRDR → https://t.co/DtyK2UUyX1,254,10422,665,327,"Drôme, Ardèche",France Bleu Drôme Ardèche,38164,"",http://www.francebleu.fr/drome-ardeche,TRUE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1365,1315922003526905856,https://twitter.com/nanissamm/status/1315922003526905856,Tue Oct 13 07:47:08 +0000 2020,2020-10-13 07:47:08,nanissamm,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1007307842032930818,Thu Jun 14 17:04:39 +0000 2018,FALSE,방탄선열단,50942,114,181,0,"Paris,France / Algeria,Tlemcen",✨ANI ✨,18355,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1366,1315922040512278528,https://twitter.com/JamiFlash/status/1315922040512278528,Tue Oct 13 07:47:17 +0000 2020,2020-10-13 07:47:17,JamiFlash,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1114674807537393665,Sat Apr 06 23:42:38 +0000 2019,FALSE,Retraitée optimiste - Guadeloupe. Soutien du PR Macron et de la République🇫🇷. Bloque en cas ďinsulte. J'ai le droit d'avoir 1opinion & de la défendre.,72881,657,432,3,Guadeloupe,Jami l'Optimiste - majorité silencieuse.,18336,"","",FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1367,1315922187652657154,https://twitter.com/Log_Yves/status/1315922187652657154,Tue Oct 13 07:47:52 +0000 2020,2020-10-13 07:47:52,Log_Yves,Vaccin COVID: et encore un souci majeur après ceux des 2 testeurs d'ASTRAZENECA qui ont leur vie foutue à présent.,Vaccin COVID: et encore un souci majeur après ceux des 2 testeurs d'ASTRAZENECA qui ont leur vie foutue à présent. https://t.co/Zarfyz8gBX,retweet,"","","","",126,"","","",fr,"","",85,1315916887704981506,JeanYvesCAPO,427607370,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",322298346,Wed Jun 22 23:27:04 +0000 2011,FALSE,"Multi-professionnel, logique, honnête et persévérant ! La crise, l'emploi, l'écologie..Tout se règle par la logique... Followers inutiles, passez votre chemin !",38260,547,1664,14,France...Bretagne,Log...,48404,"",http://www.facebook.com/yves.log.3,FALSE,7,2020-10-13,"",25,138,0,0,1,"","",0,1,"","","","","","","",ASTRAZENECA,Vaccin COVID,"","","","","","","","","","","","","","",""
1368,1315922194426400770,https://twitter.com/SebWayYT/status/1315922194426400770,Tue Oct 13 07:47:54 +0000 2020,2020-10-13 07:47:54,SebWayYT,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3411132125,Sun Aug 09 20:44:50 +0000 2015,FALSE,Étudiant en DUT Informatique. Joueur de Valorant et capitaine des @six_dip Fan de Paris Eternal #FiatLux,106226,106,143,8,"",SebWay,34442,"",http://twitch.tv/SebWayz,FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1369,1315922259845025794,https://twitter.com/cd_land/status/1315922259845025794,Tue Oct 13 07:48:10 +0000 2020,2020-10-13 07:48:10,cd_land,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33960395,Tue Apr 21 16:47:17 +0000 2009,FALSE,"Observatrice de la vie publique.  Ex entrepreneur consultant formateur.   Libérale, Humaniste, Centre Droit🚶‍♀ #Agir  #Macron2022 #Reverso2026 #Philippe2027",358358,5590,2994,268,"Nice, France - Côte d'Azur",cd_land vigilante🎄,307159,"",https://twitter.com/InfosEtIntox?lang=fr,FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1370,1315922477038604288,https://twitter.com/Paredes612/status/1315922477038604288,Tue Oct 13 07:49:01 +0000 2020,2020-10-13 07:49:01,Paredes612,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1249083059410001922,Sat Apr 11 21:13:10 +0000 2020,FALSE,🥵,40580,119,176,1,"",Uthred ⚔️,19386,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1371,1315922608483905536,https://twitter.com/icp3_zero/status/1315922608483905536,Tue Oct 13 07:49:33 +0000 2020,2020-10-13 07:49:33,icp3_zero,"Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi","Coronavirus : un vaccin pour le milieu de ""l'année prochaine"" selon Sanofi https://t.co/CqRRPOZPLL https://t.co/KqD9WTRG2H",retweet,"","",https://pbs.twimg.com/media/EkMG439XsAEDxxo.jpg,https://www.francebleu.fr/infos/sante-sciences/coronavirus-un-vaccin-pour-le-milieu-de-l-annee-prochaine-selon-sanofi-1602570604,6,"","","",fr,"",FALSE,15,1315903099983351808,francebleu,36026024,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2984614877,Sun Jan 18 20:35:56 +0000 2015,FALSE,Rédaction Live du site @mobbee . fr Repérage en Temps réel d'informations. MoBBee / ELP MultiMédia. interactive. veille sur Internet & réseaux sociaux,77563,1344,5002,865,France,#MoBBee.fr Actualités,385971,"",http://www.mobbee.fr/,FALSE,7,2020-10-13,"",20,122,0,0,2,"","",0,1,"","",Sanofi,"","","","","","","","","","","","","","","","","","","","",""
1372,1315922829301428225,https://twitter.com/piervial/status/1315922829301428225,Tue Oct 13 07:50:25 +0000 2020,2020-10-13 07:50:25,piervial,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID suite à des gens qui sont tombés malades pendant les essais.,Johnson and Johnson arrête la phase 3 du vaccin expérimental COVID  suite à des gens qui sont tombés malades pendant les essais.,retweet,"","","","",270,"","","",fr,"","",158,1315892110579699712,lauhaim,49783304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",273524713,Mon Mar 28 17:18:23 +0000 2011,FALSE,Gaulliste romantique. Ancien Maire de Gréoux les Bains. Pharmacien Biologiste retraité. Deux fois heureux papa et six fois heureux grand-père.,6152,4645,4671,119,"",VIAL Pierre,78098,"","",FALSE,7,2020-10-13,"",22,128,0,0,0,"","",0,1,"","",Johnson and Johnson,"","","","","","","",phase 3,"","","","","","",gens,"","","","","",""
1373,1315922920762421248,https://twitter.com/AzaGuale/status/1315922920762421248,Tue Oct 13 07:50:47 +0000 2020,2020-10-13 07:50:47,AzaGuale,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1047092540711800832,Tue Oct 02 11:54:50 +0000 2018,FALSE,Un café Jeanne.,8343,33,243,0,"",Nom,4819,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1374,1315923082457034752,https://twitter.com/Ozaan95/status/1315923082457034752,Tue Oct 13 07:51:26 +0000 2020,2020-10-13 07:51:26,Ozaan95,"FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france","🇫🇷 FLASH - ""Si le #vaccin est efficace et qu'il est sûr, oui, l'année prochaine, en mi-année, les Français pourront se faire vacciner » assure Olivier Bogillot, président de #Sanofi France. (France Info) #COVID19 #COVID19france",retweet,"",vaccin sanofi covid19 covid19france,"","",1566,"","","",fr,"","",194,1315912467717992448,Mediavenir,1214315619031478272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",268866510,Sat Mar 19 16:41:28 +0000 2011,FALSE,La vie n'est qu'une question de principe,160,136,54,0,Paris,RESKAN,18606,"","",FALSE,7,2020-10-13,"",35,227,0,4,0,🇫🇷,flag: France,1,1,"","","","","","","","Sanofi France, France Info","","","","","","","","","",les Français,"","","","","",""
1375,1315923121346621443,https://twitter.com/AlexB91477121/status/1315923121346621443,Tue Oct 13 07:51:35 +0000 2020,2020-10-13 07:51:35,AlexB91477121,"@complotiss @denisrancourt Bon après AstraZeneca, voilà que Johnson & Johnson suspend l'étude de son vaccin. Combien de milliards déjà d'amasser mondialement, et localement ici au Canada pour ces vaccins?","@complotissss @denisrancourt  Bon après AstraZeneca, voilà que Johnson &amp; Johnson suspend l'étude de son vaccin. Combien de milliards déjà d'amasser mondialement, et localement ici au Canada pour ces vaccins? https://t.co/oE8hSfttxJ",retweet,"","","","",39,"","","",fr,"","",29,1315822056991272960,O9733A2605,382086363,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1269293581556162567,Sat Jun 06 15:42:34 +0000 2020,FALSE,"",381,22,74,0,"",Alex B,1250,"","",FALSE,7,2020-10-13,complotissss denisrancourt,35,235,2,0,1,"","",0,1,"","","AstraZeneca, Johnson & Johnson","","","","","","","","","","","","","","","","","","","","",""
